sale_id,order_date,product_id,channel_id,quantity,unit_price,unit_cost,discount_pct,gross_revenue,gross_cost
SL-0000276,2023-03-28,HOM-0032,CH-ON-01,2,30.43,14.01,0.0,60.86,28.02
SL-0000277,2023-03-28,HOM-0032,CH-WS-01,2,30.43,13.78,0.0,60.86,27.56
SL-0000278,2023-03-29,APP-0005,CH-NE-01,1,75.93,38.88,0.0,75.93,38.88
SL-0000279,2023-03-29,HOM-0032,CH-NE-01,1,30.43,14.46,0.0,30.43,14.46
SL-0000280,2023-03-29,APP-0005,CH-MW-01,6,75.93,37.46,0.0,455.58,224.76
SL-0000281,2023-03-29,HOM-0031,CH-MW-01,5,28.96,12.44,0.0,144.8,62.2
SL-0000282,2023-03-29,HOM-0032,CH-MW-01,2,30.43,14.46,0.0,60.86,28.92
SL-0000283,2023-03-29,HOM-0032,CH-WE-01,2,30.43,14.31,0.0,60.86,28.62
SL-0000284,2023-03-29,HOM-0032,CH-ON-01,4,30.43,13.78,0.0,121.72,55.12
SL-0000285,2023-03-29,HOM-0032,CH-WS-01,2,30.43,13.75,0.0,60.86,27.5
SL-0000286,2023-03-30,HOM-0032,CH-NE-01,2,30.43,14.04,0.0,60.86,28.08
SL-0000287,2023-03-30,APP-0005,CH-MW-01,2,75.93,39.16,0.0,151.86,78.32
SL-0000288,2023-03-30,APP-0005,CH-WE-01,1,75.93,38.21,0.0,75.93,38.21
SL-0000289,2023-03-30,HOM-0031,CH-ON-01,3,28.96,12.5,0.0,86.88,37.5
SL-0000290,2023-03-30,HOM-0032,CH-ON-01,3,30.43,14.61,0.0,91.29,43.83
SL-0000291,2023-03-30,HOM-0031,CH-WS-01,1,28.96,12.42,0.0,28.96,12.42
SL-0000292,2023-03-31,APP-0005,CH-NE-01,2,75.93,38.6,0.0,151.86,77.2
SL-0000293,2023-03-31,HOM-0031,CH-NE-01,3,28.96,12.73,0.0,86.88,38.19
SL-0000294,2023-03-31,HOM-0032,CH-NE-01,2,30.43,14.53,0.0,60.86,29.06
SL-0000295,2023-03-31,APP-0005,CH-MW-01,2,75.93,38.61,0.0,151.86,77.22
SL-0000296,2023-03-31,HOM-0032,CH-MW-01,3,30.43,13.87,0.0,91.29,41.61
SL-0000297,2023-03-31,APP-0005,CH-WS-01,4,75.93,39.09,0.0,303.72,156.36
SL-0000298,2023-04-01,HOM-0031,CH-NE-01,5,28.96,13.15,0.0,144.8,65.75
SL-0000299,2023-04-01,HOM-0032,CH-NE-01,2,30.43,14.3,0.0,60.86,28.6
SL-0000300,2023-04-01,APP-0005,CH-WE-01,1,75.93,37.08,0.0,75.93,37.08
SL-0000301,2023-04-01,HOM-0031,CH-WE-01,6,28.96,12.85,0.0,173.76,77.1
SL-0000302,2023-04-02,HOM-0031,CH-NE-01,2,28.96,12.4,0.0,57.92,24.8
SL-0000303,2023-04-02,APP-0005,CH-MW-01,4,75.93,38.48,0.0,303.72,153.92
SL-0000304,2023-04-02,HOM-0031,CH-MW-01,3,28.96,12.56,0.0,86.88,37.68
SL-0000305,2023-04-02,HOM-0032,CH-WE-01,2,30.43,14.13,0.0,60.86,28.26
SL-0000306,2023-04-03,APP-0005,CH-MW-01,1,75.93,39.15,0.0,75.93,39.15
SL-0000307,2023-04-03,HOM-0031,CH-MW-01,2,28.96,12.84,0.0,57.92,25.68
SL-0000308,2023-04-03,HOM-0032,CH-MW-01,1,30.43,14.53,0.0,30.43,14.53
SL-0000309,2023-04-03,APP-0005,CH-WE-01,4,75.93,39.05,0.0,303.72,156.2
SL-0000310,2023-04-03,APP-0005,CH-ON-01,8,75.93,39.01,0.0,607.44,312.08
SL-0000311,2023-04-03,HOM-0031,CH-ON-01,3,28.96,12.65,0.0,86.88,37.95
SL-0000312,2023-04-03,HOM-0032,CH-ON-01,5,30.43,14.14,0.0,152.15,70.7
SL-0000313,2023-04-03,HOM-0031,CH-WS-01,2,28.96,13.1,0.0,57.92,26.2
SL-0000314,2023-04-04,HOM-0031,CH-NE-01,6,28.96,12.99,0.0,173.76,77.94
SL-0000315,2023-04-04,APP-0005,CH-MW-01,3,75.93,38.52,0.0,227.79,115.56
SL-0000316,2023-04-04,APP-0005,CH-WE-01,3,75.93,38.79,0.0,227.79,116.37
SL-0000317,2023-04-04,HOM-0032,CH-WE-01,6,30.43,14.01,0.0,182.58,84.06
SL-0000318,2023-04-04,APP-0005,CH-ON-01,5,75.93,38.8,0.0,379.65,194.0
SL-0000319,2023-04-05,HOM-0032,CH-NE-01,3,30.43,14.59,0.0,91.29,43.77
SL-0000320,2023-04-05,HOM-0031,CH-WE-01,2,28.96,12.71,0.0,57.92,25.42
SL-0000321,2023-04-05,HOM-0032,CH-ON-01,4,30.43,14.53,0.0,121.72,58.12
SL-0000322,2023-04-05,HOM-0031,CH-WS-01,1,28.96,12.61,0.0,28.96,12.61
SL-0000323,2023-04-06,HOM-0032,CH-NE-01,2,30.43,13.84,0.0,60.86,27.68
SL-0000324,2023-04-06,HOM-0031,CH-MW-01,1,28.96,12.46,0.0,28.96,12.46
SL-0000325,2023-04-06,HOM-0032,CH-MW-01,2,30.43,14.52,0.0,60.86,29.04
SL-0000326,2023-04-06,APP-0005,CH-WE-01,2,75.93,38.35,0.0,151.86,76.7
SL-0000327,2023-04-06,APP-0005,CH-ON-01,3,75.93,37.7,0.0,227.79,113.1
SL-0000328,2023-04-06,HOM-0032,CH-ON-01,1,30.43,14.42,0.0,30.43,14.42
SL-0000329,2023-04-06,HOM-0031,CH-WS-01,2,28.96,12.74,0.0,57.92,25.48
SL-0000330,2023-04-07,HOM-0032,CH-MW-01,4,30.43,14.08,0.0,121.72,56.32
SL-0000331,2023-04-07,APP-0005,CH-WS-01,5,75.93,37.36,0.0,379.65,186.8
SL-0000332,2023-04-07,HOM-0032,CH-WS-01,2,30.43,14.57,0.0,60.86,29.14
SL-0000333,2023-04-08,APP-0005,CH-NE-01,4,75.93,37.49,0.0,303.72,149.96
SL-0000334,2023-04-08,HOM-0031,CH-MW-01,1,28.96,12.96,0.0,28.96,12.96
SL-0000335,2023-04-08,APP-0005,CH-WE-01,5,75.93,37.7,0.0,379.65,188.5
SL-0000336,2023-04-08,HOM-0031,CH-WE-01,2,28.96,12.83,0.0,57.92,25.66
SL-0000337,2023-04-08,HOM-0032,CH-WE-01,7,30.43,14.52,0.0,213.01,101.64
SL-0000338,2023-04-08,HOM-0031,CH-ON-01,3,28.96,12.62,0.0,86.88,37.86
SL-0000339,2023-04-09,APP-0005,CH-NE-01,3,75.93,39.05,0.0,227.79,117.15
SL-0000340,2023-04-09,HOM-0031,CH-NE-01,1,28.96,12.93,0.0,28.96,12.93
SL-0000341,2023-04-09,HOM-0032,CH-NE-01,3,30.43,14.55,0.0,91.29,43.65
SL-0000342,2023-04-09,HOM-0032,CH-MW-01,2,30.43,13.93,0.0,60.86,27.86
SL-0000343,2023-04-09,HOM-0031,CH-WE-01,1,28.96,12.69,0.0,28.96,12.69
SL-0000344,2023-04-09,HOM-0032,CH-ON-01,2,30.43,14.4,0.0,60.86,28.8
SL-0000345,2023-04-09,APP-0005,CH-WS-01,2,75.93,39.24,0.0,151.86,78.48
SL-0000346,2023-04-10,APP-0007,CH-NE-01,1,35.47,11.9,0.0,35.47,11.9
SL-0000347,2023-04-10,HOM-0031,CH-NE-01,2,28.96,13.05,0.0,57.92,26.1
SL-0000348,2023-04-10,HOM-0032,CH-NE-01,4,30.43,13.88,0.0,121.72,55.52
SL-0000349,2023-04-10,APP-0005,CH-MW-01,1,75.93,37.24,0.0,75.93,37.24
SL-0000350,2023-04-10,HOM-0029,CH-WE-01,7,17.46,7.12,0.0,122.22,49.84
SL-0000351,2023-04-10,HOM-0031,CH-ON-01,8,28.96,12.92,0.0,231.68,103.36
SL-0000352,2023-04-10,HOM-0032,CH-ON-01,2,30.43,14.27,0.0,60.86,28.54
SL-0000353,2023-04-11,APP-0005,CH-NE-01,4,75.93,38.7,0.0,303.72,154.8
SL-0000354,2023-04-11,APP-0007,CH-NE-01,2,35.47,11.94,0.0,70.94,23.88
SL-0000355,2023-04-11,HOM-0029,CH-NE-01,2,17.46,7.07,0.0,34.92,14.14
SL-0000356,2023-04-11,HOM-0031,CH-NE-01,3,28.96,12.96,0.0,86.88,38.88
SL-0000357,2023-04-11,APP-0005,CH-MW-01,1,75.93,38.26,0.0,75.93,38.26
SL-0000358,2023-04-11,HOM-0032,CH-MW-01,2,30.43,14.11,0.0,60.86,28.22
SL-0000359,2023-04-11,APP-0007,CH-WE-01,1,35.47,12.25,0.0,35.47,12.25
SL-0000360,2023-04-11,HOM-0032,CH-ON-01,3,30.43,14.54,0.0,91.29,43.62
SL-0000361,2023-04-11,APP-0007,CH-WS-01,2,35.47,11.93,0.0,70.94,23.86
SL-0000362,2023-04-12,HOM-0029,CH-NE-01,3,17.46,7.11,0.0,52.38,21.33
SL-0000363,2023-04-12,HOM-0031,CH-NE-01,4,28.96,12.87,0.0,115.84,51.48
SL-0000364,2023-04-12,HOM-0031,CH-MW-01,1,28.96,13.14,0.0,28.96,13.14
SL-0000365,2023-04-12,APP-0005,CH-ON-01,8,75.93,37.59,0.0,607.44,300.72
SL-0000366,2023-04-12,HOM-0031,CH-ON-01,4,28.96,12.78,0.0,115.84,51.12
SL-0000367,2023-04-12,HOM-0032,CH-ON-01,3,30.43,13.93,0.0,91.29,41.79
SL-0000368,2023-04-13,APP-0005,CH-NE-01,2,75.93,37.47,0.0,151.86,74.94
SL-0000369,2023-04-13,APP-0007,CH-NE-01,2,35.47,11.61,0.0,70.94,23.22
SL-0000370,2023-04-13,HOM-0031,CH-NE-01,3,28.96,13.24,0.0,86.88,39.72
SL-0000371,2023-04-13,APP-0005,CH-MW-01,1,75.93,36.91,0.0,75.93,36.91
SL-0000372,2023-04-13,APP-0007,CH-MW-01,2,35.47,11.48,0.0,70.94,22.96
SL-0000373,2023-04-13,HOM-0029,CH-WE-01,3,17.46,6.9,0.0,52.38,20.7
SL-0000374,2023-04-13,HOM-0031,CH-WE-01,4,28.96,13.11,0.0,115.84,52.44
SL-0000375,2023-04-13,APP-0005,CH-ON-01,6,75.93,38.61,0.0,455.58,231.66
SL-0000376,2023-04-13,APP-0007,CH-ON-01,6,35.47,11.65,0.0,212.82,69.9
SL-0000377,2023-04-13,HOM-0029,CH-ON-01,2,17.46,6.93,0.0,34.92,13.86
SL-0000378,2023-04-13,HOM-0031,CH-ON-01,2,28.96,13.14,0.0,57.92,26.28
SL-0000379,2023-04-13,HOM-0032,CH-ON-01,2,30.43,14.36,0.0,60.86,28.72
SL-0000380,2023-04-13,APP-0005,CH-WS-01,3,75.93,38.4,0.0,227.79,115.2
SL-0000381,2023-04-14,APP-0005,CH-NE-01,3,75.93,36.82,0.0,227.79,110.46
SL-0000382,2023-04-14,HOM-0029,CH-NE-01,4,17.46,7.0,0.0,69.84,28.0
SL-0000383,2023-04-14,HOM-0031,CH-NE-01,1,28.96,12.93,0.0,28.96,12.93
SL-0000384,2023-04-14,HOM-0029,CH-MW-01,3,17.46,7.13,0.0,52.38,21.39
SL-0000385,2023-04-14,HOM-0032,CH-MW-01,3,30.43,13.97,0.0,91.29,41.91
SL-0000386,2023-04-14,HOM-0031,CH-ON-01,6,28.96,12.54,0.0,173.76,75.24
SL-0000387,2023-04-15,APP-0007,CH-NE-01,2,35.47,11.81,0.0,70.94,23.62
SL-0000388,2023-04-15,APP-0010,CH-NE-01,5,21.41,9.56,0.0,107.05,47.8
SL-0000389,2023-04-15,HOM-0029,CH-NE-01,3,17.46,6.84,0.0,52.38,20.52
SL-0000390,2023-04-15,APP-0005,CH-MW-01,8,75.93,38.83,0.0,607.44,310.64
SL-0000391,2023-04-15,HOM-0029,CH-MW-01,2,17.46,7.14,0.0,34.92,14.28
SL-0000392,2023-04-15,HOM-0031,CH-MW-01,7,28.96,12.71,0.0,202.72,88.97
SL-0000393,2023-04-15,HOM-0029,CH-WE-01,2,17.46,7.27,0.0,34.92,14.54
SL-0000394,2023-04-15,HOM-0031,CH-WE-01,7,28.96,13.12,0.0,202.72,91.84
SL-0000395,2023-04-15,APP-0005,CH-ON-01,3,75.93,37.81,0.0,227.79,113.43
SL-0000396,2023-04-15,APP-0010,CH-ON-01,4,21.41,9.75,0.0,85.64,39.0
SL-0000397,2023-04-15,HOM-0029,CH-ON-01,7,17.46,7.2,0.0,122.22,50.4
SL-0000398,2023-04-15,HOM-0031,CH-ON-01,4,28.96,12.73,0.0,115.84,50.92
SL-0000399,2023-04-16,APP-0010,CH-NE-01,3,21.41,9.32,0.0,64.23,27.96
SL-0000400,2023-04-16,HOM-0031,CH-MW-01,6,28.96,13.04,0.0,173.76,78.24
SL-0000401,2023-04-16,APP-0005,CH-WE-01,5,75.93,37.99,0.0,379.65,189.95
SL-0000402,2023-04-16,APP-0010,CH-WE-01,2,21.41,9.23,0.0,42.82,18.46
SL-0000403,2023-04-16,APP-0010,CH-ON-01,2,21.41,9.41,0.0,42.82,18.82
SL-0000404,2023-04-16,HOM-0032,CH-ON-01,1,30.43,14.58,0.0,30.43,14.58
SL-0000405,2023-04-16,APP-0010,CH-WS-01,1,21.41,9.86,0.0,21.41,9.86
SL-0000406,2023-04-17,APP-0007,CH-NE-01,1,35.47,11.97,0.0,35.47,11.97
SL-0000407,2023-04-17,APP-0005,CH-MW-01,1,75.93,38.01,0.0,75.93,38.01
SL-0000408,2023-04-17,APP-0007,CH-MW-01,4,35.47,12.03,0.0,141.88,48.12
SL-0000409,2023-04-17,HOM-0029,CH-MW-01,1,17.46,7.02,0.0,17.46,7.02
SL-0000410,2023-04-17,APP-0005,CH-WE-01,2,75.93,39.03,0.0,151.86,78.06
SL-0000411,2023-04-17,APP-0007,CH-WE-01,4,35.47,11.72,0.0,141.88,46.88
SL-0000412,2023-04-17,HOM-0029,CH-WE-01,1,17.46,7.1,0.0,17.46,7.1
SL-0000413,2023-04-17,APP-0005,CH-ON-01,3,75.93,38.41,0.0,227.79,115.23
SL-0000414,2023-04-17,APP-0007,CH-ON-01,3,35.47,12.06,0.0,106.41,36.18
SL-0000415,2023-04-17,HOM-0032,CH-ON-01,2,30.43,13.91,0.0,60.86,27.82
SL-0000416,2023-04-18,APP-0007,CH-NE-01,1,35.47,11.44,0.0,35.47,11.44
SL-0000417,2023-04-18,HOM-0029,CH-NE-01,5,17.46,7.0,0.0,87.3,35.0
SL-0000418,2023-04-18,HOM-0031,CH-NE-01,3,28.96,12.77,0.0,86.88,38.31
SL-0000419,2023-04-18,APP-0007,CH-MW-01,3,35.47,11.6,0.0,106.41,34.8
SL-0000420,2023-04-18,HOM-0029,CH-MW-01,2,17.46,7.02,0.0,34.92,14.04
SL-0000421,2023-04-18,APP-0005,CH-WE-01,4,75.93,38.0,0.0,303.72,152.0
SL-0000422,2023-04-18,HOM-0029,CH-WE-01,3,17.46,7.03,0.0,52.38,21.09
SL-0000423,2023-04-18,APP-0007,CH-ON-01,3,35.47,12.03,0.0,106.41,36.09
SL-0000424,2023-04-18,APP-0010,CH-ON-01,3,21.41,9.32,0.0,64.23,27.96
SL-0000425,2023-04-18,HOM-0032,CH-ON-01,2,30.43,13.92,0.0,60.86,27.84
SL-0000426,2023-04-18,APP-0007,CH-WS-01,2,35.47,12.12,0.0,70.94,24.24
SL-0000427,2023-04-18,APP-0010,CH-WS-01,1,21.41,9.83,0.0,21.41,9.83
SL-0000428,2023-04-18,HOM-0029,CH-WS-01,2,17.46,7.22,0.0,34.92,14.44
SL-0000429,2023-04-19,APP-0007,CH-NE-01,1,35.47,11.44,0.0,35.47,11.44
SL-0000430,2023-04-19,HOM-0031,CH-NE-01,1,28.96,12.69,0.0,28.96,12.69
SL-0000431,2023-04-19,HOM-0032,CH-NE-01,1,30.43,14.31,0.0,30.43,14.31
SL-0000432,2023-04-19,APP-0005,CH-MW-01,2,75.93,37.87,0.0,151.86,75.74
SL-0000433,2023-04-19,HOM-0031,CH-MW-01,3,28.96,13.05,0.0,86.88,39.15
SL-0000434,2023-04-19,HOM-0032,CH-MW-01,2,30.43,14.25,0.0,60.86,28.5
SL-0000435,2023-04-19,APP-0007,CH-WE-01,2,35.47,11.85,0.0,70.94,23.7
SL-0000436,2023-04-19,APP-0010,CH-WE-01,6,21.41,9.6,0.0,128.46,57.6
SL-0000437,2023-04-19,HOM-0031,CH-WE-01,4,28.96,12.76,0.0,115.84,51.04
SL-0000438,2023-04-19,APP-0007,CH-ON-01,2,35.47,11.73,0.0,70.94,23.46
SL-0000439,2023-04-19,APP-0010,CH-ON-01,6,21.41,9.59,0.0,128.46,57.54
SL-0000440,2023-04-19,HOM-0029,CH-ON-01,4,17.46,7.16,0.0,69.84,28.64
SL-0000441,2023-04-19,HOM-0032,CH-ON-01,6,30.43,13.92,0.0,182.58,83.52
SL-0000442,2023-04-19,APP-0007,CH-WS-01,1,35.47,11.96,0.0,35.47,11.96
SL-0000443,2023-04-20,APP-0005,CH-NE-01,3,75.93,39.13,0.0,227.79,117.39
SL-0000444,2023-04-20,HOM-0031,CH-NE-01,1,28.96,12.75,0.0,28.96,12.75
SL-0000445,2023-04-20,HOM-0032,CH-NE-01,3,30.43,14.54,0.0,91.29,43.62
SL-0000446,2023-04-20,APP-0007,CH-MW-01,3,35.47,11.85,0.0,106.41,35.55
SL-0000447,2023-04-20,APP-0007,CH-WE-01,2,35.47,11.7,0.0,70.94,23.4
SL-0000448,2023-04-20,HOM-0029,CH-WE-01,4,17.46,7.02,0.0,69.84,28.08
SL-0000449,2023-04-20,HOM-0032,CH-WE-01,3,30.43,14.6,0.0,91.29,43.8
SL-0000450,2023-04-20,APP-0005,CH-ON-01,3,75.93,38.58,0.0,227.79,115.74
SL-0000451,2023-04-20,APP-0007,CH-ON-01,5,35.47,11.72,0.0,177.35,58.6
SL-0000452,2023-04-20,HOM-0029,CH-ON-01,3,17.46,6.91,0.0,52.38,20.73
SL-0000453,2023-04-21,APP-0007,CH-MW-01,3,35.47,12.15,0.0,106.41,36.45
SL-0000454,2023-04-21,APP-0010,CH-MW-01,1,21.41,9.64,0.0,21.41,9.64
SL-0000455,2023-04-21,HOM-0031,CH-MW-01,5,28.96,12.41,0.0,144.8,62.05
SL-0000456,2023-04-21,HOM-0032,CH-MW-01,2,30.43,14.59,0.0,60.86,29.18
SL-0000457,2023-04-21,APP-0007,CH-WE-01,2,35.47,12.07,0.0,70.94,24.14
SL-0000458,2023-04-21,APP-0010,CH-WE-01,2,21.41,9.8,0.0,42.82,19.6
SL-0000459,2023-04-21,HOM-0031,CH-WE-01,9,28.96,12.36,0.0,260.64,111.24
SL-0000460,2023-04-21,HOM-0032,CH-WE-01,1,30.43,14.03,0.0,30.43,14.03
SL-0000461,2023-04-21,HOM-0029,CH-ON-01,1,17.46,6.93,0.0,17.46,6.93
SL-0000462,2023-04-21,HOM-0031,CH-ON-01,9,28.96,12.64,0.0,260.64,113.76
SL-0000463,2023-04-21,APP-0005,CH-WS-01,4,75.93,39.03,0.0,303.72,156.12
SL-0000464,2023-04-21,HOM-0032,CH-WS-01,2,30.43,13.73,0.0,60.86,27.46
SL-0000465,2023-04-22,APP-0005,CH-NE-01,3,75.93,37.4,0.0,227.79,112.2
SL-0000466,2023-04-22,APP-0007,CH-NE-01,3,35.47,11.97,0.0,106.41,35.91
SL-0000467,2023-04-22,HOM-0031,CH-NE-01,2,28.96,13.11,0.0,57.92,26.22
SL-0000468,2023-04-22,HOM-0029,CH-MW-01,4,17.46,7.07,0.0,69.84,28.28
SL-0000469,2023-04-22,HOM-0031,CH-MW-01,5,28.96,12.89,0.0,144.8,64.45
SL-0000470,2023-04-22,HOM-0032,CH-MW-01,1,30.43,14.36,0.0,30.43,14.36
SL-0000471,2023-04-22,APP-0005,CH-WE-01,3,75.93,37.34,0.0,227.79,112.02
SL-0000472,2023-04-22,APP-0010,CH-WE-01,5,21.41,9.35,0.0,107.05,46.75
SL-0000473,2023-04-22,APP-0005,CH-ON-01,7,75.93,38.23,0.0,531.51,267.61
SL-0000474,2023-04-22,APP-0007,CH-ON-01,6,35.47,12.01,0.0,212.82,72.06
SL-0000475,2023-04-22,HOM-0031,CH-ON-01,3,28.96,12.38,0.0,86.88,37.14
SL-0000476,2023-04-23,APP-0007,CH-NE-01,1,35.47,11.63,0.0,35.47,11.63
SL-0000477,2023-04-23,HOM-0029,CH-NE-01,2,17.46,6.92,0.0,34.92,13.84
SL-0000478,2023-04-23,HOM-0032,CH-NE-01,2,30.43,14.01,0.0,60.86,28.02
SL-0000479,2023-04-23,APP-0005,CH-WE-01,3,75.93,36.69,0.0,227.79,110.07
SL-0000480,2023-04-23,HOM-0029,CH-WE-01,4,17.46,6.82,0.0,69.84,27.28
SL-0000481,2023-04-23,APP-0007,CH-ON-01,2,35.47,12.11,0.0,70.94,24.22
SL-0000482,2023-04-23,APP-0010,CH-ON-01,4,21.41,9.25,0.0,85.64,37.0
SL-0000483,2023-04-24,APP-0007,CH-NE-01,4,35.47,12.13,0.0,141.88,48.52
SL-0000484,2023-04-24,HOM-0032,CH-NE-01,2,30.43,14.42,0.0,60.86,28.84
SL-0000485,2023-04-24,APP-0005,CH-MW-01,3,75.93,39.25,0.0,227.79,117.75
SL-0000486,2023-04-24,APP-0007,CH-MW-01,1,35.47,12.1,0.0,35.47,12.1
SL-0000487,2023-04-24,HOM-0031,CH-MW-01,4,28.96,12.7,0.0,115.84,50.8
SL-0000488,2023-04-24,HOM-0032,CH-MW-01,3,30.43,14.34,0.0,91.29,43.02
SL-0000489,2023-04-24,APP-0005,CH-WE-01,4,75.93,39.25,0.0,303.72,157.0
SL-0000490,2023-04-24,APP-0007,CH-WE-01,1,35.47,11.6,0.0,35.47,11.6
SL-0000491,2023-04-24,HOM-0029,CH-WE-01,4,17.46,7.17,0.0,69.84,28.68
SL-0000492,2023-04-24,HOM-0031,CH-WE-01,3,28.96,12.8,0.0,86.88,38.4
SL-0000493,2023-04-24,HOM-0032,CH-WE-01,6,30.43,14.56,0.0,182.58,87.36
SL-0000494,2023-04-24,HOM-0031,CH-ON-01,4,28.96,13.01,0.0,115.84,52.04
SL-0000495,2023-04-24,HOM-0032,CH-ON-01,4,30.43,14.51,0.0,121.72,58.04
SL-0000496,2023-04-24,APP-0007,CH-WS-01,2,35.47,11.56,0.0,70.94,23.12
SL-0000497,2023-04-25,APP-0007,CH-NE-01,1,35.47,11.77,0.0,35.47,11.77
SL-0000498,2023-04-25,APP-0005,CH-MW-01,3,75.93,36.91,0.0,227.79,110.73
SL-0000499,2023-04-25,APP-0010,CH-WE-01,2,21.41,9.55,0.0,42.82,19.1
SL-0000500,2023-04-25,HOM-0029,CH-WE-01,3,17.46,7.26,0.0,52.38,21.78
SL-0000501,2023-04-25,HOM-0032,CH-WE-01,1,30.43,14.45,0.0,30.43,14.45
SL-0000502,2023-04-25,APP-0005,CH-ON-01,1,75.93,38.2,0.0,75.93,38.2
SL-0000503,2023-04-25,APP-0010,CH-ON-01,1,21.41,9.72,0.0,21.41,9.72
SL-0000504,2023-04-25,HOM-0029,CH-ON-01,9,17.46,7.17,0.0,157.14,64.53
SL-0000505,2023-04-25,HOM-0031,CH-ON-01,2,28.96,12.48,0.0,57.92,24.96
SL-0000506,2023-04-25,HOM-0029,CH-WS-01,2,17.46,7.01,0.0,34.92,14.02
SL-0000507,2023-04-25,HOM-0031,CH-WS-01,4,28.96,12.51,0.0,115.84,50.04
SL-0000508,2023-04-26,APP-0005,CH-NE-01,4,75.93,38.13,0.0,303.72,152.52
SL-0000509,2023-04-26,HOM-0029,CH-NE-01,2,17.46,7.07,0.0,34.92,14.14
SL-0000510,2023-04-26,HOM-0032,CH-NE-01,4,30.43,14.37,0.0,121.72,57.48
SL-0000511,2023-04-26,APP-0010,CH-MW-01,4,21.41,9.84,0.0,85.64,39.36
SL-0000512,2023-04-26,APP-0010,CH-WE-01,6,21.41,9.82,0.0,128.46,58.92
SL-0000513,2023-04-26,HOM-0029,CH-WE-01,1,17.46,6.98,0.0,17.46,6.98
SL-0000514,2023-04-26,APP-0010,CH-ON-01,4,21.41,9.51,0.0,85.64,38.04
SL-0000515,2023-04-26,HOM-0031,CH-ON-01,2,28.96,12.87,0.0,57.92,25.74
SL-0000516,2023-04-26,HOM-0032,CH-ON-01,1,30.43,14.55,0.0,30.43,14.55
SL-0000517,2023-04-27,APP-0007,CH-NE-01,3,35.47,11.85,0.0,106.41,35.55
SL-0000518,2023-04-27,HOM-0029,CH-NE-01,1,17.46,7.06,0.0,17.46,7.06
SL-0000519,2023-04-27,HOM-0031,CH-NE-01,4,28.96,12.61,0.0,115.84,50.44
SL-0000520,2023-04-27,HOM-0032,CH-NE-01,4,30.43,14.56,0.0,121.72,58.24
SL-0000521,2023-04-27,APP-0005,CH-MW-01,3,75.93,37.31,0.0,227.79,111.93
SL-0000522,2023-04-27,HOM-0029,CH-MW-01,3,17.46,6.83,0.0,52.38,20.49
SL-0000523,2023-04-27,HOM-0029,CH-WE-01,3,17.46,7.28,0.0,52.38,21.84
SL-0000524,2023-04-27,APP-0005,CH-ON-01,5,75.93,38.75,0.0,379.65,193.75
SL-0000525,2023-04-27,APP-0010,CH-ON-01,2,21.41,9.36,0.0,42.82,18.72
SL-0000526,2023-04-27,HOM-0031,CH-ON-01,4,28.96,13.08,0.0,115.84,52.32
SL-0000527,2023-04-27,APP-0010,CH-WS-01,3,21.41,9.4,0.0,64.23,28.2
SL-0000528,2023-04-28,APP-0005,CH-NE-01,6,75.93,38.3,0.0,455.58,229.8
SL-0000529,2023-04-28,APP-0007,CH-NE-01,1,35.47,12.05,0.0,35.47,12.05
SL-0000530,2023-04-28,APP-0010,CH-NE-01,7,21.41,9.6,0.0,149.87,67.2
SL-0000531,2023-04-28,HOM-0032,CH-NE-01,1,30.43,14.59,0.0,30.43,14.59
SL-0000532,2023-04-28,APP-0005,CH-MW-01,4,75.93,37.52,0.0,303.72,150.08
SL-0000533,2023-04-28,HOM-0031,CH-MW-01,3,28.96,12.97,0.0,86.88,38.91
SL-0000534,2023-04-28,APP-0010,CH-WE-01,6,21.41,9.51,0.0,128.46,57.06
SL-0000535,2023-04-28,APP-0010,CH-ON-01,4,21.41,9.49,0.0,85.64,37.96
SL-0000536,2023-04-28,APP-0010,CH-WS-01,5,21.41,9.4,0.0,107.05,47.0
SL-0000537,2023-04-29,APP-0005,CH-NE-01,2,75.93,39.1,0.0,151.86,78.2
SL-0000538,2023-04-29,HOM-0031,CH-NE-01,5,28.96,12.64,0.0,144.8,63.2
SL-0000539,2023-04-29,HOM-0032,CH-NE-01,4,30.43,14.52,0.0,121.72,58.08
SL-0000540,2023-04-29,APP-0005,CH-MW-01,1,75.93,39.16,0.0,75.93,39.16
SL-0000541,2023-04-29,APP-0007,CH-MW-01,3,35.47,12.25,0.0,106.41,36.75
SL-0000542,2023-04-29,HOM-0031,CH-MW-01,2,28.96,12.57,0.0,57.92,25.14
SL-0000543,2023-04-29,APP-0010,CH-WE-01,1,21.41,9.69,0.0,21.41,9.69
SL-0000544,2023-04-29,HOM-0029,CH-WE-01,4,17.46,7.2,0.0,69.84,28.8
SL-0000545,2023-04-29,APP-0007,CH-ON-01,2,35.47,11.79,0.0,70.94,23.58
SL-0000546,2023-04-29,HOM-0029,CH-ON-01,3,17.46,7.13,0.0,52.38,21.39
SL-0000547,2023-04-29,HOM-0031,CH-ON-01,2,28.96,13.08,0.0,57.92,26.16
SL-0000548,2023-04-29,APP-0010,CH-WS-01,4,21.41,9.52,0.0,85.64,38.08
SL-0000549,2023-04-29,HOM-0029,CH-WS-01,2,17.46,7.14,0.0,34.92,14.28
SL-0000550,2023-04-30,APP-0005,CH-NE-01,4,75.93,38.9,0.0,303.72,155.6
